Month,Day,Hour,SITE CONSUMPTION Grid supply (kWh),SITE CONSUMPTION Natural Gas (kWh),ONSITE SOLAR SYSTEM PRODUCTION (kWh),GRID (OMIE) Price (€/MWh),NG (MIBGAS) Price (€/MWh)
5,28,13,691.25,138.25,865.8798844654663,-15.917999999999997,7.958999999999999
5,28,14,771.75,154.35,818.2005706369803,-35,17.5
5,28,15,805,161,630.4264828433136,-10.626,5.313
5,28,16,708.75,141.75,792.8893299625988,-0.041999999999999996,0.020999999999999998
5,28,17,666.75,133.35000000000002,655.737723517695,35,17.5
5,28,18,838.25,167.65,480.32493930919134,51.03,25.515
5,28,19,918.75,183.75,286.6645164749708,56.489999999999995,28.244999999999997
5,28,20,859.2500000000001,171.85000000000002,105.36539722591328,54.726,27.363
5,28,21,827.75,165.55000000000004,18.247638625716824,51.807,25.9035
5,28,22,841.7500000000001,168.35000000000005,0,48.65,24.325
5,28,23,920.5,184.1,0,41.461,20.7305
5,28,24,701.75,140.35,0,37.73,18.865
5,29,1,728,145.6,0,36.274,18.137
5,29,2,745.5,149.1,0,30.666999999999998,15.333499999999999
5,29,3,782.2500000000001,156.45000000000005,0,22.302,11.151
5,29,4,710.5000000000001,142.10000000000002,0,24.436999999999998,12.218499999999999
5,29,5,827.75,165.55000000000004,2.943167520276907,26.614,13.307
5,29,6,775.25,155.05,79.4655230474765,41.097,20.5485
5,29,7,693.0000000000001,138.60000000000002,249.58060571948175,20.944,10.472
5,29,8,733.25,146.65,440.88649453748076,0.006999999999999999,0.0034999999999999996
5,29,9,915.25,183.05000000000004,632.1923833554797,-1.47,0.735
5,29,10,931,186.20000000000002,792.3006964585435,-10.5,5.25
5,29,11,931,186.20000000000002,887.6593241155153,-36.393,18.1965
5,29,12,773.5,154.7,897.6660936844569,-62.901999999999994,31.450999999999997
5,29,13,749,149.8,897.6660936844568,-62.99999999999999,31.499999999999996
5,29,14,829.5,165.9,896.4888266763461,-49.602,24.801
5,29,15,799.75,159.95,882.9502560830723,-13.453999999999999,6.726999999999999
5,29,16,782.25,156.45,788.7688954342112,-3.6399999999999997,1.8199999999999998
5,29,17,773.5,154.7,629.2492158352029,15.602999999999998,7.801499999999999
5,29,18,736.75,147.35,470.90680324430525,51.022999999999996,25.511499999999998
5,29,19,805,161,310.2098566371861,59.213,29.6065
5,29,20,794.5,158.9,97.12452816913795,56.230999999999995,28.115499999999997
5,29,21,775.25,155.05,10.595403072996865,55.824999999999996,27.912499999999998
5,29,22,759.5,151.9,0,51.967999999999996,25.983999999999998
5,29,23,750.75,150.15,0,52.513999999999996,26.256999999999998
5,29,24,792.75,158.55,0,49.73499999999999,24.867499999999996
5,30,1,738.5,147.7,0,48.230000000000004,24.115000000000002
5,30,2,736.75,147.35,0,36.946,18.473
5,30,3,815.5000000000001,163.10000000000002,0,35.742,17.871
5,30,4,951.9999999999999,190.39999999999998,0,53.13699999999999,26.568499999999997
5,30,5,1345.75,269.15,3.531801024332289,52.82899999999999,26.414499999999997
5,30,6,1758.75,351.75000000000006,81.82005706369804,78.169,39.0845
5,30,7,1877.7499999999998,375.55,247.81470520731563,76.048,38.024
5,30,8,2065,413.00000000000006,436.7660600090931,63.041999999999994,31.520999999999997
5,30,9,2042.2500000000002,408.45000000000005,625.7174148108707,57.659,28.8295
5,30,10,2035.2499999999998,407.04999999999995,789.3575289382666,49.161,24.5805
5,30,11,2026.4999999999998,405.3,881.1843555709061,45.276,22.638
5,30,12,1781.4999999999998,356.29999999999995,895.9001931722908,40.292,20.146
5,30,13,1921.5000000000005,384.30000000000007,895.9001931722908,38.43,19.215
5,30,14,1876,375.20000000000005,895.9001931722908,36.323,18.1615
5,30,15,1489.25,297.85,881.1843555709061,37.226,18.613
5,30,16,1102.5,220.5,789.3575289382666,55.573,27.7865
5,30,17,1190,238,631.0151163473689,60.879,30.4395
5,30,18,981.75,196.35000000000002,466.78636871591755,76.041,38.0205
5,30,19,948.5,189.7,273.125945881697,83.64299999999999,41.82149999999999
5,30,20,1036,207.2,111.84036577052248,71.67999999999999,35.839999999999996
5,30,21,1092,218.40000000000003,15.893104609495301,67.291,33.6455
5,30,22,1011.5,202.30000000000004,0,62.755,31.3775
5,30,23,1001,200.2,0,60.144,30.072
5,30,24,705.25,141.05,0,51.38699999999999,25.693499999999997
5,31,1,882,176.4,0,51.94,25.97
5,31,2,883.75,176.75,0,43.848,21.924
5,31,3,889,177.8,0,43.126999999999995,21.563499999999998
5,31,4,1289.75,257.95000000000005,0,50.89,25.445
5,31,5,1587.25,317.45,2.943167520276907,54.348,27.174
5,31,6,1821.7499999999998,364.34999999999997,81.82005706369803,74.536,37.268
5,31,7,2290.75,458.15000000000003,245.4601711910941,64.43499999999999,32.217499999999994
5,31,8,2254,450.80000000000007,432.05699197665,60.486999999999995,30.243499999999997
5,31,9,2462.25,492.45000000000005,613.9447447297629,46.844,23.422
5,31,10,2241.75,448.3500000000001,770.5212568084943,32.584999999999994,16.292499999999997
5,31,11,2129.75,425.95000000000005,877.0639210425185,8.616999999999999,4.3084999999999996
5,31,12,1919.75,383.95000000000005,881.7729890749615,0.644,0.322
5,31,13,2203.25,440.65,894.72292616418,0,0
5,31,14,2047.5,409.5,872.3548530100753,1.2249999999999999,0.6124999999999999
5,31,15,1629.25,325.85,852.9299473762478,15.700999999999999,7.850499999999999
5,31,16,1321.25,264.25,777.5848588571589,46.781,23.3905
5,31,17,1405.25,281.05000000000007,634.5469173717013,51.828,25.914
5,31,18,1319.5000000000002,263.90000000000003,462.07730068347445,56.182,28.091
5,31,19,1293.2500000000002,258.65000000000003,276.6577469060293,71.02199999999999,35.510999999999996
5,31,20,1289.75,257.95000000000005,110.07446525835634,69.58,34.79
5,31,21,1249.5,249.89999999999998,15.893104609495301,66.003,33.0015
5,31,22,1100.75,220.15,0,58.03,29.015
5,31,23,1062.25,212.45000000000002,0,58.905,29.4525
5,31,24,880.2499999999999,176.05,0,52.01,26.005
6,1,1,962.5,192.5,0,49.06999999999999,24.534999999999997
6,1,2,983.5,196.70000000000002,0,45.535,22.7675
6,1,3,988.75,197.75000000000003,0,47.18,23.59
6,1,4,1134,226.8,0,52.772999999999996,26.386499999999998
6,1,5,1321.25,264.25,3.531801024332289,61.796,30.898
6,1,6,1540,308,82.9973240718088,71.19699999999999,35.598499999999994
6,1,7,1795.4999999999998,359.09999999999997,244.28290418298332,69.34899999999999,34.674499999999995
6,1,8,1991.5,398.30000000000007,430.8797249685392,61.10999999999999,30.554999999999996
6,1,9,1939,387.8,616.8879122500398,47.733,23.8665
6,1,10,1977.5,395.50000000000006,764.6349217679406,41.943999999999996,20.971999999999998
6,1,11,2012.5,402.5,881.7729890749616,31.325,15.6625
6,1,12,1942.5,388.5,894.72292616418,6.552,3.276
6,1,13,1961.75,392.3500000000001,899.4319941966228,2.198,1.099
6,1,14,1975.75,395.15,889.4252246276815,19.397,9.6985
6,1,15,1485.75,297.15,847.043612335694,39.753,19.8765
6,1,16,1219.75,243.95000000000005,805.2506335477619,50.68,25.34
6,1,17,1200.5,240.10000000000002,637.4900848919782,59.324999999999996,29.662499999999998
6,1,18,1174.25,234.85,450.8932641064223,68.173,34.0865
6,1,19,1120,224.00000000000003,250.16923922353712,75.89399999999999,37.946999999999996
6,1,20,1181.25,236.25,90.06092612047337,72.38,36.19
6,1,21,1072.75,214.55,15.893104609495301,66.78699999999999,33.393499999999996
6,1,22,1060.4999999999998,212.09999999999997,0,60.571,30.2855
6,1,23,1107.75,221.55,0,58.513,29.2565
6,1,24,964.25,192.85,0,55.58,27.79
6,2,1,948.5,189.7,0,53.318999999999996,26.659499999999998
6,2,2,932.75,186.55,0,48.286,24.143
6,2,3,918.75,183.75,0,47.698,23.849
6,2,4,1186.5,237.30000000000004,0,51.303000000000004,25.651500000000002
6,2,5,1680,336,4.120434528387671,56.119,28.0595
6,2,6,1613.5,322.70000000000005,91.23819312858413,65.29599999999999,32.647999999999996
6,2,7,1879.5,375.9,243.10563717487256,64.96,32.48
6,2,8,1907.5,381.5,440.88649453748076,59.059,29.5295
6,2,9,1930.25,386.05000000000007,569.2085984215539,50.463,25.2315
6,2,10,2051,410.2000000000001,752.2736181827777,44.205,22.1025
6,2,11,2038.75,407.75000000000006,861.1708164330232,39.242,19.621
6,2,12,1818.25,363.65000000000003,891.7797586439029,29.826999999999998,14.913499999999999
6,2,13,2093,418.6000000000001,877.0639210425186,25.773999999999997,12.886999999999999
6,2,14,1851.5,370.3,805.8392670518172,31.429999999999996,15.714999999999998
6,2,15,1323,264.6,772.8757908247159,40.789,20.3945
6,2,16,1037.75,207.55,714.0124404191777,53.634,26.817
6,2,17,1200.5,240.10000000000002,605.7038756729876,60.010999999999996,30.005499999999998
6,2,18,929.2500000000001,185.85000000000005,257.23284127220177,65.506,32.753
6,2,19,988.75,197.75000000000003,160.69694660711914,70.812,35.406
6,2,20,1041.25,208.25000000000003,138.91750695707003,66.815,33.4075
6,2,21,1025.5,205.10000000000002,30.608942210879842,64.792,32.396
6,2,22,1057,211.4,0,59.541999999999994,29.770999999999997
6,2,23,1085,217.00000000000003,0,59.464999999999996,29.732499999999998
6,2,24,869.75,173.95,0,56.209999999999994,28.104999999999997
6,3,1,904.75,180.95,0,54.453,27.2265
6,3,2,911.7499999999998,182.34999999999997,0,52.64,26.32
6,3,3,1127,225.40000000000003,0,46.928000000000004,23.464000000000002
6,3,4,1286.25,257.25,0,51.69499999999999,25.847499999999997
6,3,5,1331.75,266.35,4.120434528387671,51.876999999999995,25.938499999999998
6,3,6,1697.5,339.5,78.28825603936573,51.541,25.7705
6,3,7,1855,371,226.0352655572665,49,24.5
6,3,8,1720.2499999999998,344.04999999999995,398.50488224549326,41.979,20.9895
6,3,9,1624,324.80000000000007,576.8608339742739,19.151999999999997,9.575999999999999
6,3,10,1750,350,719.310141955676,3.5,1.75
6,3,11,1641.5,328.30000000000007,835.8595757586418,-0.006999999999999999,0.0034999999999999996
6,3,12,1083.25,216.65000000000003,842.334544303251,-2.219,1.1095
6,3,13,1141,228.2,881.7729890749614,-2.3729999999999998,1.1864999999999999
6,3,14,1109.5,221.89999999999998,868.2344184816878,-0.5529999999999999,0.27649999999999997
6,3,15,995.7499999999999,199.14999999999998,805.8392670518172,1.7849999999999997,0.8924999999999998
6,3,16,958.9999999999999,191.8,702.2397703380702,31.961999999999996,15.980999999999998
6,3,17,1141,228.2,646.9082209568642,52.5,26.25
6,3,18,959,191.80000000000004,411.45481933471166,56.056,28.028
6,3,19,1027.25,205.45000000000002,188.95135480177746,57.385999999999996,28.692999999999998
6,3,20,1085,217.00000000000003,101.24496269752562,54.49499999999999,27.247499999999995
6,3,21,1078,215.60000000000002,20.01353913788297,55.692,27.846
6,3,22,1044.75,208.95,0,56.818999999999996,28.409499999999998
6,3,23,1071,214.20000000000002,0,56.784,28.392
6,3,24,903,180.6,0,52.43,26.215
6,4,1,815.5,163.1,0,50.757,25.3785
6,4,2,815.5,163.1,0,49.357,24.6785
6,4,3,813.75,162.75000000000003,0,49,24.5
6,4,4,822.5,164.5,0,48.531,24.2655
6,4,5,869.75,173.95,2.354534016221526,47.082,23.541
6,4,6,794.5,158.9,40.027078275765945,45.33899999999999,22.669499999999996
6,4,7,784,156.8,144.80384199762386,35.567,17.7835
6,4,8,871.5,174.30000000000004,224.85799854915575,15.350999999999999,7.6754999999999995
6,4,9,908.25,181.65000000000003,582.7471690148277,3.577,1.7885
6,4,10,875,175,742.8554821178915,0,0
6,4,11,976.5,195.3,851.752680368137,2.2049999999999996,1.1024999999999998
6,4,12,875,175,846.4549788316385,-8.232,4.116
6,4,13,960.75,192.15000000000003,741.6782151097807,-25.605999999999998,12.802999999999999
6,4,14,960.75,192.15000000000003,725.1964769962299,-5.593,2.7965
6,4,15,1015.0000000000001,203.00000000000006,505.04754647951734,0,0
6,4,16,812,162.40000000000003,692.821634273184,24.15,12.075
6,4,17,819,163.8,662.2126920623042,54.74699999999999,27.373499999999996
6,4,18,888.9999999999999,177.79999999999998,429.1138244563731,60.669,30.3345
6,4,19,931.0000000000001,186.20000000000002,256.055574264091,65.8,32.9
6,4,20,824.2500000000001,164.85000000000002,127.73347038001778,67.151,33.5755
6,4,21,869.75,173.95,20.013539137882972,68.362,34.181
6,4,22,808.5,161.7,0,60.885999999999996,30.442999999999998
6,4,23,908.2499999999999,181.64999999999998,0,55.096999999999994,27.548499999999997
6,4,24,915.2499999999999,183.05,0,49.769999999999996,24.884999999999998
6,5,1,750.7500000000002,150.15000000000003,0,49.04899999999999,24.524499999999996
6,5,2,813.75,162.75000000000003,0,47.376000000000005,23.688000000000002
6,5,3,833,166.6,0,48.705999999999996,24.352999999999998
6,5,4,768.25,153.65000000000003,0,54.49499999999999,27.247499999999995
6,5,5,815.5,163.1,0,69.81099999999999,34.905499999999996
6,5,6,803.25,160.65,17.659005121661444,72.786,36.393
6,5,7,854,170.8,32.96347622710136,69.965,34.9825
6,5,8,903,180.6,59.45198390959353,59.849999999999994,29.924999999999997
6,5,9,915.2499999999999,183.05,102.4222297056364,52.5,26.25
6,5,10,894.2500000000001,178.85000000000002,162.4628471192853,49.056,24.528
6,5,11,952,190.40000000000003,372.6050080670565,48.153,24.0765
6,5,12,840,168,314.9189246696292,45.542,22.771
6,5,13,836.5,167.3,324.9256942385706,46.486999999999995,23.243499999999997
6,5,14,958.9999999999999,191.8,387.9094791724964,47.656,23.828
6,5,15,922.2500000000001,184.45000000000005,387.32084566844105,52.269,26.1345
6,5,16,750.75,150.15,420.8729553995978,60.977,30.4885
6,5,17,796.25,159.25,185.41955377744517,64.89,32.445
6,5,18,861,172.2,98.30179517724872,76.118,38.059
6,5,19,864.4999999999999,172.89999999999998,140.6834074692362,73.71,36.855
6,5,20,785.75,157.15,67.1042194623135,77.826,38.913
6,5,21,778.75,155.75,17.070371617606064,70.39899999999999,35.19949999999999
6,5,22,768.2499999999999,153.64999999999998,0,62.06199999999999,31.030999999999995
6,5,23,939.75,187.95,0,56.14,28.07
6,5,24,801.4999999999999,160.29999999999998,0,53.55,26.775
6,6,1,728.0000000000001,145.60000000000002,0,51.211999999999996,25.605999999999998
6,6,2,787.5,157.5,0,48.776,24.388
6,6,3,815.5000000000001,163.10000000000002,0,47.306,23.653
6,6,4,785.7499999999999,157.14999999999998,0,51.715999999999994,25.857999999999997
6,6,5,836.5,167.3,1.7659005121661444,59.248,29.624
6,6,6,903,180.6,15.30447110543992,74.704,37.352
6,6,7,869.75,173.95,89.47229261641797,76.16,38.08
6,6,8,910,182,112.42899927457788,66.43,33.215
6,6,9,843.5000000000001,168.70000000000002,78.28825603936573,60.207,30.1035
6,6,10,920.5,184.1,97.12452816913796,57.421,28.7105
6,6,11,1137.5,227.5,163.64011412739603,53.059999999999995,26.529999999999998
6,6,12,749,149.8,428.52519095231776,49.71399999999999,24.856999999999996
6,6,13,966,193.2,662.8013255663595,47.208,23.604
6,6,14,957.2500000000001,191.45000000000005,308.4439561250199,47.809999999999995,23.904999999999998
6,6,15,908.25,181.65000000000003,436.1774265050377,49.67199999999999,24.835999999999995
6,6,16,700,140,409.1002853184902,58.099999999999994,29.049999999999997
6,6,17,922.25,184.45,431.4683584725947,64.30199999999999,32.150999999999996
6,6,18,724.4999999999999,144.89999999999998,382.61177763599795,72.01599999999999,36.007999999999996
6,6,19,750.75,150.15,58.27471690148277,76.573,38.2865
6,6,20,747.25,149.45,51.79974835687357,75.83099999999999,37.915499999999994
6,6,21,763,152.6,22.368073154104493,68.57199999999999,34.285999999999994
6,6,22,763.0000000000001,152.60000000000002,0,62.992999999999995,31.496499999999997
6,6,23,803.2499999999999,160.64999999999998,0,60.71799999999999,30.358999999999995
6,6,24,741.9999999999999,148.39999999999998,0,54.88,27.44
6,7,1,756,151.2,0,52.751999999999995,26.375999999999998
6,7,2,815.5,163.1,0,53.858,26.929
6,7,3,813.75,162.75000000000003,0,50.99499999999999,25.497499999999995
6,7,4,1025.5,205.10000000000005,0,55.146,27.573
6,7,5,1505,301,10.006769568941486,55.713,27.8565
6,7,6,1541.75,308.35,98.30179517724872,70.04899999999999,35.024499999999996
6,7,7,1806,361.2,101.83359620158102,76.405,38.2025
6,7,8,1764,352.8,203.667192403162,68.11699999999999,34.058499999999995
6,7,9,1660.75,332.15,631.015116347369,64.883,32.4415
6,7,10,1753.5,350.7,561.556362868834,60.61999999999999,30.309999999999995
6,7,11,1863.75,372.75,665.7444930866366,55.964999999999996,27.982499999999998
6,7,12,1662.5,332.5,518.586117072791,51.995999999999995,25.997999999999998
6,7,13,1961.7499999999998,392.35,653.3831895014735,53.515,26.7575
6,7,14,1988,397.6,704.0056708502364,52.82899999999999,26.414499999999997
6,7,15,1468.25,293.65,612.1788442175967,55.62199999999999,27.810999999999996
6,7,16,1125.25,225.05,396.1503482292718,59.108,29.554
6,7,17,1214.5,242.89999999999998,238.39656914242954,68.488,34.244
6,7,18,1165.5,233.10000000000002,127.1448368759624,79.25399999999999,39.626999999999995
6,7,19,1100.75,220.15,106.54266423402404,82.86599999999999,41.43299999999999
6,7,20,1072.75,214.54999999999998,49.44521434065205,78.61,39.305
6,7,21,1090.25,218.05000000000004,5.297701536498433,71.694,35.847
6,7,22,966,193.2,0,66.43,33.215
6,7,23,920.5000000000001,184.10000000000002,0,65.751,32.8755
6,7,24,710.5,142.10000000000002,0,62.482,31.241
6,8,1,777,155.4,0,57.911,28.9555
6,8,2,819,163.8,0,53.339999999999996,26.669999999999998
6,8,3,885.5,177.10000000000002,0,51.897999999999996,25.948999999999998
6,8,4,1067.5,213.5,0,53.70399999999999,26.851999999999997
6,8,5,1428,285.6,2.943167520276907,59.171,29.5855
6,8,6,1634.5,326.9,56.50881638931662,64.79899999999999,32.399499999999996
6,8,7,1777.9999999999998,355.59999999999997,181.29911924905753,63.98,31.99
6,8,8,1897,379.4,343.1733328642874,58.638999999999996,29.319499999999998
6,8,9,1846.25,369.25000000000006,487.9771748619113,52.248,26.124
6,8,10,1890,378.00000000000006,480.3249393091914,47.949999999999996,23.974999999999998
6,8,11,1802.5,360.50000000000006,636.9014513879229,44.95399999999999,22.476999999999997
6,8,12,1786.75,357.3500000000001,595.1084725999907,45.35999999999999,22.679999999999996
6,8,13,1697.5,339.5,729.3169115246177,44.842,22.421
6,8,14,1750,350,629.8378493392582,47.551,23.7755
6,8,15,1424.5,284.9,448.5387300902008,49.818999999999996,24.909499999999998
6,8,16,1107.75,221.55,341.99606585617664,53.269999999999996,26.634999999999998
6,8,17,1121.75,224.35000000000002,381.4345106278872,62.363,31.1815
6,8,18,1130.5,226.1,219.56029701265726,71.001,35.5005
6,8,19,1055.25,211.05000000000004,104.77676372185792,72.44999999999999,36.224999999999994
6,8,20,1060.5,212.10000000000005,53.56564886903972,71.39299999999999,35.69649999999999
6,8,21,1064,212.8,14.127204097329157,67.606,33.803
6,8,22,1044.75,208.95000000000005,0,63.699999999999996,31.849999999999998
6,8,23,1053.5,210.7,0,66.5,33.25
6,8,24,875,175,0,62.79,31.395
6,9,1,922.25,184.45,0,55.811,27.9055
6,9,2,887.25,177.45000000000002,0,53.199999999999996,26.599999999999998
6,9,3,887.25,177.45000000000002,0,53.242,26.621
6,9,4,1134,226.80000000000004,0,58.065,29.0325
6,9,5,1326.4999999999998,265.29999999999995,3.531801024332289,64.09899999999999,32.049499999999995
6,9,6,1615.25,323.05,62.395151429870445,72.779,36.3895
6,9,7,1708,341.6,162.4628471192853,72.758,36.379
6,9,8,1968.75,393.75,275.48047989791854,63.973,31.9865
6,9,9,1942.5,388.5,241.3397366627064,57.582,28.791
6,9,10,1982.7499999999998,396.55,194.83768984233126,52.801,26.4005
6,9,11,1939.0000000000005,387.80000000000007,466.78636871591743,49.021,24.5105
6,9,12,1869,373.8,370.8391075548903,49.818999999999996,24.909499999999998
6,9,13,1986.25,397.25,316.0961916777399,44.842,22.421
6,9,14,1806,361.2,354.9460029453951,47.873,23.9365
6,9,15,1547,309.4,342.5846993602321,50.848,25.424
6,9,16,1212.75,242.55,520.3520175849573,56.440999999999995,28.220499999999998
6,9,17,1237.25,247.45000000000002,450.30463060236684,66.5,33.25
6,9,18,1085,217.00000000000003,387.320845668441,72.884,36.442
6,9,19,1065.75,213.14999999999998,142.4493079814023,74.515,37.2575
6,9,20,1111.25,222.25,70.0473869825904,72.884,36.442
6,9,21,1146.25,229.25,5.886335040553814,68.236,34.118
6,9,22,1088.5,217.7,0,60.199999999999996,30.099999999999998
6,9,23,1169,233.8,0,62.321,31.1605
6,9,24,925.7499999999999,185.14999999999998,0,58.86999999999999,29.434999999999995
6,10,1,983.5000000000001,196.70000000000002,0,58.89099999999999,29.445499999999996
6,10,2,967.7499999999999,193.55,0,56.22399999999999,28.111999999999995
6,10,3,1093.75,218.75,0,54.208,27.104
6,10,4,1286.25,257.25,0,55.909,27.9545
6,10,5,1333.5,266.70000000000005,1.177267008110763,55.601,27.8005
6,10,6,1881.25,376.25,21.77943965004912,59.49999999999999,29.749999999999996
6,10,7,1860.2499999999998,372.04999999999995,91.82682663263951,57.273999999999994,28.636999999999997
6,10,8,1587.2500000000002,317.45000000000005,150.1015435341223,50.89,25.445
6,10,9,1750,350,271.3600453695309,40.333999999999996,20.166999999999998
6,10,10,1897,379.4,318.45072569396143,35.42,17.71
6,10,11,1923.25,384.65000000000003,293.7281185236354,26.488,13.244
6,10,12,1167.25,233.45000000000002,719.8987754597316,30.338,15.169
6,10,13,1347.5,269.5,666.3331265906918,14.469,7.2345
6,10,14,1200.5,240.10000000000002,626.8946818189813,12.879999999999999,6.4399999999999995
6,10,15,1085,217.00000000000003,635.724184379812,9.17,4.585
6,10,16,1034.25,206.85000000000002,588.0448705513261,31.15,15.575
6,10,17,1156.75,231.35000000000002,562.7336298769447,52.479,26.2395
6,10,18,1023.75,204.75,176.0014177125591,60.31199999999999,30.155999999999995
6,10,19,1023.75,204.75,299.0258200601338,65.23299999999999,32.616499999999995
6,10,20,1062.25,212.45000000000002,131.26527140435007,67.71799999999999,33.858999999999995
6,10,21,1076.25,215.25000000000003,22.956706658159877,63.882,31.941
6,10,22,1018.5,203.70000000000002,0,61.10999999999999,30.554999999999996
6,10,23,924,184.8,0,70.091,35.0455
6,10,24,1016.75,203.35000000000002,0,62.17399999999999,31.086999999999996
6,11,1,859.2499999999998,171.85,0,55.692,27.846
6,11,2,843.5,168.70000000000002,0,46.07399999999999,23.036999999999995
6,11,3,805,161,0,41.208999999999996,20.604499999999998
6,11,4,840.0000000000001,168.00000000000006,0,39.753,19.8765
6,11,5,882,176.4,3.531801024332289,37.226,18.613
6,11,6,785.75,157.15,46.50204682037514,33.173,16.5865
6,11,7,752.5,150.5,147.74700951790075,19.908,9.954
6,11,8,782.25,156.45,322.5711602223491,11.129999999999999,5.5649999999999995
6,11,9,866.25,173.25,480.3249393091913,0.091,0.0455
6,11,10,847,169.4,639.8446189081997,7.035,3.5175
6,11,11,964.25,192.85,863.5253504492447,11.955999999999998,5.977999999999999
6,11,12,853.9999999999999,170.79999999999998,736.9691470773378,15.084999999999999,7.5424999999999995
6,11,13,876.75,175.35,367.89594003461343,3.5979999999999994,1.7989999999999997
6,11,14,881.9999999999999,176.39999999999998,178.94458523283595,4.333,2.1665
6,11,15,923.9999999999999,184.8,163.64011412739606,-0.049,0.0245
6,11,16,906.5,181.3,170.70371617606062,19.544,9.772
6,11,17,887.25,177.45000000000002,135.38570593273775,58.67399999999999,29.336999999999996
6,11,18,883.75,176.75,70.63602048664578,69.937,34.9685
6,11,19,880.2499999999999,176.05,84.76322458397495,75.74,37.87
6,11,20,878.5,175.7,26.48850768249217,79.8,39.9
6,11,21,890.7500000000002,178.15000000000003,5.297701536498434,83.81099999999999,41.905499999999996
6,11,22,782.25,156.45,0,78.309,39.1545
6,11,23,890.7499999999999,178.14999999999998,0,66.03099999999999,33.015499999999996
6,11,24,813.75,162.75000000000003,0,59.556,29.778
6,12,1,721,144.2,0,59.513999999999996,29.756999999999998
6,12,2,757.75,151.55,0,57.14099999999999,28.570499999999996
6,12,3,819,163.8,0,58.765,29.3825
6,12,4,742,148.4,0,66.54899999999999,33.274499999999996
6,12,5,759.5,151.9,5.297701536498434,74.02499999999999,37.012499999999996
6,12,6,775.25,155.05,49.44521434065204,85.55399999999999,42.776999999999994
6,12,7,743.75,148.75,94.18136064886103,87.073,43.5365
6,12,8,757.75,151.55,287.25314997902615,74.207,37.1035
6,12,9,759.5,151.9,298.4371865560785,68.565,34.2825
6,12,10,869.75,173.95,349.64830140889666,70.063,35.0315
6,12,11,931,186.20000000000002,303.14625458852146,70.40599999999999,35.202999999999996
6,12,12,791,158.2,251.34650623164788,63.818999999999996,31.909499999999998
6,12,13,787.5,157.5,217.20576299643577,64.39299999999999,32.19649999999999
6,12,14,889,177.8,326.1029612466814,60.207,30.1035
6,12,15,950.25,190.05,452.07053111453297,59.37399999999999,29.686999999999994
6,12,16,799.75,159.95,387.32084566844105,68.32,34.16
6,12,17,791.0000000000001,158.20000000000002,413.2207198468778,76.776,38.388
6,12,18,881.9999999999999,176.39999999999998,396.73898173332714,93.12799999999999,46.56399999999999
6,12,19,910,182,281.3668149384724,94.5,47.25
6,12,20,745.5,149.1,136.5629729408485,81.851,40.9255
6,12,21,798.0000000000001,159.60000000000002,21.779439650049117,74.907,37.4535
6,12,22,785.7499999999999,157.14999999999998,0,68.66999999999999,34.334999999999994
6,12,23,936.25,187.25,0,62.376999999999995,31.188499999999998
6,12,24,787.5,157.5,0,57.946,28.973
6,13,1,736.75,147.35,0,58.303,29.1515
6,13,2,796.25,159.25,0,57.925,28.9625
6,13,3,864.5000000000002,172.90000000000003,0,59.33899999999999,29.669499999999996
6,13,4,1025.5,205.10000000000005,0,63.028,31.514
6,13,5,1435,287,2.9431675202769076,71.092,35.546
6,13,6,1564.5,312.9,83.58595757586417,83.041,41.5205
6,13,7,1949.5,389.90000000000003,250.75787272759254,84.028,42.014
6,13,8,1946.0000000000002,389.2000000000001,422.6388559117639,72.184,36.092
6,13,9,1895.25,379.05,600.4061741364892,59.556,29.778
6,13,10,2143.75,428.75,741.0895816057254,57.253,28.6265
6,13,11,2138.5,427.70000000000005,857.6390154086909,47.340999999999994,23.670499999999997
6,13,12,2059.75,411.95,847.6322458397493,51.254,25.627
6,13,13,2189.25,437.85,805.8392670518174,49.931,24.9655
6,13,14,1835.75,367.15,661.0354250541934,45.849999999999994,22.924999999999997
6,13,15,1322.9999999999998,264.59999999999997,210.73079445182657,51.457,25.7285
6,13,16,1064,212.8,170.70371617606065,59.248,29.624
6,13,17,1172.5,234.50000000000003,123.02440234757472,71.064,35.532
6,13,18,1058.75,211.75,211.319427955882,78.82,39.41
6,13,19,995.75,199.15000000000003,157.16514558278686,84.26599999999999,42.132999999999996
6,13,20,1102.5,220.5,106.54266423402404,79.765,39.8825
6,13,21,1118.25,223.65000000000003,19.42490563382759,73.5,36.75
6,13,22,1072.75,214.55,0,68.86599999999999,34.43299999999999
6,13,23,1134,226.80000000000004,0,67.396,33.698
6,13,24,768.25,153.65000000000003,0,62.076,31.038
6,14,1,932.75,186.55,0,60.885999999999996,30.442999999999998
6,14,2,966,193.2,0,60.37499999999999,30.187499999999996
6,14,3,946.75,189.35,0,60.70399999999999,30.351999999999997
6,14,4,1149.75,229.95000000000005,0,66.57,33.285
6,14,5,1330,266,3.531801024332289,73.34599999999999,36.672999999999995
6,14,6,1545.25,309.05,48.85658083659666,89.09599999999999,44.547999999999995
6,14,7,1914.5,382.9,215.4398624842696,89.6,44.8
6,14,8,1909.2499999999998,381.84999999999997,427.34792394420697,72.32399999999998,36.16199999999999
6,14,9,1916.25,383.25,608.0584096892092,61.361999999999995,30.680999999999997
6,14,10,2029.9999999999998,405.99999999999994,767.5780892882176,54.949999999999996,27.474999999999998
